img_file,predicted_class,probabilities
de904afb-2263-484e-bb84-424d8a3a8751.png,sharp,"[0.19845961034297943, 0.8015404343605042]"
9d910ebb-9685-4f6d-a97b-a5bab19540c5.png,sharp,"[0.20006464421749115, 0.7999352812767029]"
f3a46a2a-ed7e-4d8d-a693-1e6cfafa388f.png,blurred,"[0.8684974908828735, 0.13150247931480408]"
0c03196b-c101-40b2-b1eb-a43bb5b29259.png,blurred,"[0.999699592590332, 0.0003003994352184236]"
09dd6077-d6e7-44ba-a3f5-e58b77373ebb.png,blurred,"[0.5600359439849854, 0.4399641156196594]"
d4d1b3b8-8349-4db7-b7d9-cbc2ad0131b2.png,blurred,"[0.9994725584983826, 0.0005274416762404144]"
93f8200f-77eb-4abb-88f8-61c1f250233b.png,sharp,"[0.00015587738016620278, 0.9998440742492676]"
8026bc34-22ba-4343-bad8-6547d82f25d0.png,blurred,"[0.9438745975494385, 0.05612538382411003]"
0c42cb9b-397c-4d95-b492-2c6e0e60c114.png,blurred,"[0.8611828088760376, 0.1388171762228012]"
5eb8a38c-5c80-41ef-b1a9-54826edcac1e.png,sharp,"[0.0029892155434936285, 0.9970107078552246]"
2f5a2eb5-164c-470f-a521-dd4217e33686.png,sharp,"[0.019603870809078217, 0.9803962111473083]"
a4f080e6-4348-44f6-abdf-e42b4d6ddf86.png,sharp,"[0.13947388529777527, 0.8605260848999023]"
006cebb8-4b01-4c89-a671-338fa098196b.png,sharp,"[0.44030648469924927, 0.5596935749053955]"
928a0b4e-3358-4d7e-b5d5-d3fc2ec26ea4.png,blurred,"[0.9966536164283752, 0.003346438519656658]"
76a41e68-3faf-4eec-a7f8-47fd2a6c0acc.png,sharp,"[0.1107659563422203, 0.8892340660095215]"
1891ed11-5ef4-4844-845a-74e609f31f0d.png,blurred,"[0.9221171140670776, 0.07788285613059998]"
0f4d06d5-05ce-4bf5-a15d-b1b7e1527eb1.png,blurred,"[0.9998891353607178, 0.00011079716932727024]"
49c4159e-d10e-4201-9ef4-5c6cf4ecc5f5.png,sharp,"[0.014964086003601551, 0.9850358963012695]"
6535d2db-a111-4b00-a4ed-62d8450e6a6f.png,sharp,"[0.03583923727273941, 0.9641607403755188]"
74728e8d-9853-4411-bc43-33ffbc68ee81.png,blurred,"[0.9342054128646851, 0.06579455733299255]"
97fe0298-7a04-4115-8aea-b52f7fac5933.png,sharp,"[0.007417800836265087, 0.9925822019577026]"
1e2f65ad-f0c0-41cc-b7c7-09f23d029804.png,blurred,"[0.993110179901123, 0.006889800541102886]"
7b190e36-c6e2-403a-9200-10d809b177c7.png,sharp,"[0.265314519405365, 0.734685480594635]"
d682a91d-7fa1-473d-b589-02225370c566.png,blurred,"[0.989709198474884, 0.010290748439729214]"
ef37c82b-96ba-4e9e-9573-acb6312b119f.png,sharp,"[0.3871557414531708, 0.6128442287445068]"
5639ba93-f097-4b87-8d00-de1dd1493e84.png,sharp,"[0.00244944728910923, 0.9975505471229553]"
ec854893-076a-4a4a-abaa-ba2fb7f6fb90.png,blurred,"[0.7808879613876343, 0.21911196410655975]"
20d18680-f8f3-4d53-aa6f-b7226a4b3316.png,sharp,"[0.15206345915794373, 0.8479365110397339]"
95cddf39-8896-4a6e-b2df-e4039f88481d.png,blurred,"[0.7374398708343506, 0.2625601291656494]"
fb4c031e-c8c5-4db7-939c-f0a685283442.png,blurred,"[0.6661902070045471, 0.3338097631931305]"
30886be8-1a68-4b1b-b2b8-aacc480ed97c.png,sharp,"[1.2747365872201044e-05, 0.9999872446060181]"
18fcbb60-5cfe-43f0-896e-5f38b6fd581f.png,sharp,"[0.43579137325286865, 0.5642086267471313]"
a568e3f0-805c-425a-ba13-c2ab3e51d949.png,blurred,"[0.664137065410614, 0.3358629643917084]"
4ebb5b28-2cac-4aee-ab0a-10f6fba4ea59.png,blurred,"[0.8312450051307678, 0.16875499486923218]"
a51c787c-280b-46c8-90e3-bb78febd90ae.png,sharp,"[0.0037299140822142363, 0.9962700605392456]"
12cf29c7-6f59-4ec1-9ba7-af5112164d4a.png,sharp,"[0.002508762991055846, 0.9974912405014038]"
df2b0579-25d5-4aea-977c-9012b5c747e6.png,sharp,"[0.04420176520943642, 0.9557982087135315]"
e02e3fe7-e037-497d-bddb-af80c2d4e9fb.png,sharp,"[0.17756958305835724, 0.822430431842804]"
18dfe33a-ae05-4474-8221-ff378fca8d31.png,sharp,"[0.027319978922605515, 0.9726799726486206]"
65ee61de-b8c9-459a-823c-d574205cf9ce.png,sharp,"[0.017386632040143013, 0.9826133847236633]"
17568007-49d7-4b7c-bd8b-87fd6a58f538.png,blurred,"[0.8655330538749695, 0.1344669759273529]"
3a2c6822-f995-4e59-936f-35a36407c967.png,sharp,"[0.04323834925889969, 0.9567616581916809]"
cce3e807-4b1e-4309-93d9-baa080391478.png,blurred,"[0.9989511966705322, 0.0010488108964636922]"
374ff61d-3517-490a-a156-4191ee0edd45.png,blurred,"[0.9995896220207214, 0.00041037428309209645]"
33864e2e-fa84-4c6e-ae40-98224a22acb9.png,sharp,"[0.017323384061455727, 0.98267662525177]"
c8ad606b-6bf4-4b3b-88e3-87eb5e0f91de.png,blurred,"[0.9957213401794434, 0.0042785778641700745]"
46eb61ce-318b-4c1d-ae8a-357e7e4ca2ea.png,blurred,"[0.8541049361228943, 0.1458950787782669]"
e911a4fc-5dc5-4d6d-ba32-6c186bf735e3.png,sharp,"[0.08493147045373917, 0.915068507194519]"
9512fb0e-488f-416b-8669-98064a79d0d8.png,sharp,"[0.12231291830539703, 0.8776870369911194]"
c69d6a3b-e65d-4260-a8d3-0186cf501009.png,blurred,"[0.7327591776847839, 0.26724082231521606]"
18667d14-5266-4206-a599-47bef15f6256.png,blurred,"[0.9298591613769531, 0.07014081627130508]"
e7a220d0-718c-4048-9213-10f7738d99da.png,blurred,"[0.7983362674713135, 0.20166365802288055]"
aedd0091-c1d4-4772-a6ef-1877c9c09224.png,sharp,"[0.22772717475891113, 0.7722728252410889]"
a42c1325-9536-4e6e-b91d-738fa0c6e790.png,sharp,"[0.0006177326431497931, 0.9993822574615479]"
6910f50d-c9b9-4bed-b8bf-30f36a070c89.png,sharp,"[0.11604371666908264, 0.883956253528595]"
ac44882d-0d00-4ecb-b187-a2a857e3f4b7.png,blurred,"[0.9821094274520874, 0.017890596762299538]"
108425d9-1a5d-4443-8b7b-93ab7d07131f.png,blurred,"[0.9990785121917725, 0.0009214616729877889]"
94abea95-d3f1-4c3f-bdd3-8a2874e43b09.png,blurred,"[0.9137430191040039, 0.08625693619251251]"
1e37a626-0fd5-4dcf-b217-a6942d953c46.png,sharp,"[0.28358858823776245, 0.7164114713668823]"
46b12278-9298-422a-9b7c-fe391dc66227.png,sharp,"[0.008907373994588852, 0.9910926222801208]"
02849c42-0972-423f-b760-6e622cf2ed2e.png,blurred,"[0.6049801111221313, 0.39501991868019104]"
8c91c28e-76b3-4eb4-8021-93516b703118.png,blurred,"[0.9999514818191528, 4.849427568842657e-05]"
bcb1c6c5-a5c7-4017-8a87-44888e3e8f46.png,sharp,"[0.10003606230020523, 0.899963915348053]"
16690b6e-a788-4c9f-820e-40533b223014.png,blurred,"[0.9994986057281494, 0.0005014182534068823]"
544a83ef-8f59-4abb-83d1-13c6634ea398.png,sharp,"[9.978193702409044e-06, 0.9999899864196777]"
e5a6ccc9-8e69-4cdc-bf4d-22750b7f116f.png,sharp,"[0.12542948126792908, 0.8745705485343933]"
e638bbd0-774a-4f4f-9d9a-71642d1eac05.png,sharp,"[0.01263879332691431, 0.9873611927032471]"
a903fc07-41cd-401c-be8b-7de1de0f5d6e.png,sharp,"[0.0024500438012182713, 0.9975499510765076]"
072a6c74-4c5c-4b01-a74a-bb8154fefed6.png,sharp,"[0.04254534840583801, 0.9574546813964844]"
4c461b43-2f8e-4ae8-91e7-ba61d4a7d2c0.png,sharp,"[0.21424834430217743, 0.7857517004013062]"
a7b9c72e-6eb8-46ac-9ed5-c9a4adf539f2.png,sharp,"[0.14514422416687012, 0.8548557758331299]"
4cd41d42-024b-4263-b41b-456f222e9530.png,blurred,"[0.941222608089447, 0.05877742916345596]"
df33d477-c6b6-4a22-91ca-b4d513b01755.png,sharp,"[0.018311481922864914, 0.9816885590553284]"
fcc031b9-58d3-4967-a3db-85f2629b91d5.png,blurred,"[0.9999629259109497, 3.711616591317579e-05]"
758284ab-ffac-497c-acc9-c4fb34246403.png,sharp,"[0.032313328236341476, 0.9676867127418518]"
e7191e68-e383-4c97-b571-0b7912b8bf89.png,sharp,"[0.17723383009433746, 0.8227661848068237]"
6b2f6550-06d3-4221-9917-3d67990fb95d.png,blurred,"[0.9843175411224365, 0.015682443976402283]"
1848fa90-7ca2-4408-904c-4fb5bb80072c.png,blurred,"[0.8413697481155396, 0.15863019227981567]"
0ca1ed96-689f-42cc-a22a-01112881b950.png,blurred,"[0.6691843867301941, 0.3308156132698059]"
1fc0bf2a-9c28-45ee-8b54-80cfc6f0c41c.png,blurred,"[0.743360698223114, 0.2566392719745636]"
665aa91c-b209-4d09-85f6-7a11e144308a.png,sharp,"[0.24769791960716248, 0.7523021101951599]"
2e7e6435-4ac6-4564-b7ff-23047edbeadc.png,blurred,"[0.7238271832466125, 0.2761727571487427]"
824bb2ac-d489-45eb-a938-0fe0dad82fc8.png,sharp,"[1.4725662367709447e-05, 0.9999852180480957]"
f2f31642-0c36-4277-9864-d65be8b006c3.png,sharp,"[0.49241963028907776, 0.5075803399085999]"
df0dc76e-2036-4e28-a66c-c15781bff032.png,blurred,"[0.8456761837005615, 0.15432383120059967]"
43da7296-7639-4cf9-a9d4-bf6a42e21355.png,blurred,"[0.999871015548706, 0.00012893036182504147]"
dc687171-74e4-4571-8fa1-2e8cfb59c337.png,sharp,"[0.10124050825834274, 0.8987595438957214]"
10000e73-f26e-44dd-b3cc-92ed3022b65f.png,sharp,"[0.0007364598568528891, 0.9992635846138]"
eef91820-4f40-4d04-a1aa-16353ced75ec.png,sharp,"[0.0008183888276107609, 0.9991815686225891]"
a810fa66-86fe-4c84-b815-081a06b47e52.png,blurred,"[0.9694285988807678, 0.030571414157748222]"
19c55013-7108-4168-8e0e-b32c4f612254.png,sharp,"[0.26694485545158386, 0.7330551147460938]"
26d88de0-039e-48ac-bcd3-a6622ea4f264.png,blurred,"[0.9999943971633911, 5.544485702557722e-06]"
f6565aad-837a-40ea-a11d-632e751f3a96.png,blurred,"[0.6158753633499146, 0.38412460684776306]"
1e93e667-fdf0-4e9e-b28c-93c33c7a7a24.png,sharp,"[0.0029963667038828135, 0.9970036149024963]"
f015f556-e4cb-4a6f-9af3-388b878c0560.png,sharp,"[0.00032729373197071254, 0.9996727705001831]"
be10b94b-b228-41c6-9c6d-7c11749d83cb.png,sharp,"[0.00167678645811975, 0.9983231425285339]"
1dec79e6-ca03-4b45-8e0b-1f549dc5d9ca.png,blurred,"[0.5707731246948242, 0.42922693490982056]"
d4d0e518-bf35-473a-baa3-04313fc1e8a7.png,sharp,"[0.05986460670828819, 0.9401353597640991]"
b5a96171-1253-431c-aeb5-50c7110dddf5.png,blurred,"[0.7881317734718323, 0.2118683010339737]"
6664f964-f7a7-4c90-92cb-127395acd719.png,blurred,"[0.984904408454895, 0.015095638111233711]"
184191d5-67a9-4f49-a752-fc39c5c26f9b.png,blurred,"[0.9270823001861572, 0.07291771471500397]"
9f61e6d2-07fe-4752-97d9-2bf259ad67fd.png,blurred,"[0.9983731508255005, 0.0016268532490357757]"
af7e3cce-6378-44b8-8908-2c5ac7f0a2de.png,sharp,"[3.663579991552979e-05, 0.9999634027481079]"
8c48c72b-8e59-4110-b86e-38f79a67e259.png,sharp,"[0.4013557732105255, 0.5986441969871521]"
296557a3-d674-400e-a0f0-ef57ea29ec1f.png,sharp,"[0.031604066491127014, 0.9683959484100342]"
ae2eecc3-4ac3-44ec-9d98-eba3fb821c28.png,sharp,"[0.0001819962781155482, 0.9998180270195007]"
ed3dd40a-0743-4440-8375-817558dd429a.png,blurred,"[0.9999603033065796, 3.971131445723586e-05]"
722f8179-3fb0-4ff1-8762-302610667432.png,blurred,"[0.9144516587257385, 0.08554834127426147]"
8c97f38f-e5a0-42e1-a438-a2c7c104168a.png,blurred,"[0.9999845027923584, 1.555429116706364e-05]"
f855d97c-eb03-4a20-a4ff-ef95326caa49.png,blurred,"[0.8704954981803894, 0.12950453162193298]"
57c9c058-1a46-4ada-8abc-2d31fb6fc784.png,sharp,"[0.00031498706084676087, 0.9996850490570068]"
e30e4547-e440-4e47-9580-f616fada4bb0.png,sharp,"[0.06844103336334229, 0.9315589070320129]"
de552360-ceb7-47f7-8647-7bdf9e7baec6.png,blurred,"[0.9998984336853027, 0.00010153577022720128]"
db4c78ed-3922-4bc0-b7a6-5b218b45a08a.png,sharp,"[0.07643267512321472, 0.9235673546791077]"
c3235b18-0a1d-4270-b178-c3d9deff9a6c.png,sharp,"[0.0033587643411010504, 0.9966412782669067]"
cbb1019b-08e0-4ddf-a04f-7e27608c2a65.png,blurred,"[0.9999035596847534, 9.645164391258731e-05]"
819f8559-f702-458e-9500-4c3e2a910def.png,blurred,"[0.9947422742843628, 0.00525776157155633]"
f38393e7-1f2f-4938-aed4-0d105cd77b0d.png,blurred,"[0.9840489625930786, 0.015950990840792656]"
45ace099-8e98-4ebe-a3c3-80ae95b9c395.png,sharp,"[0.19675952196121216, 0.8032404780387878]"
38c7febd-9f88-4e81-8087-e076d0aea32a.png,sharp,"[0.027900993824005127, 0.9720990061759949]"
b339dce4-2543-4c44-bd8d-ce942ce399e7.png,sharp,"[0.003549525747075677, 0.9964504241943359]"
647c54b2-6a82-465c-9dbe-e7c7c6d7dbf7.png,sharp,"[8.941497799241915e-05, 0.9999105930328369]"
4b3b6524-2035-4e45-9a02-b46b4a0aafd3.png,sharp,"[0.33528774976730347, 0.6647123098373413]"
2f9655ef-8436-4ccb-8e19-2fc2c2be7c8d.png,sharp,"[0.024140983819961548, 0.9758589863777161]"
7b7b7731-ef35-402b-9923-7668cb391f54.png,blurred,"[0.9996016621589661, 0.00039836097857914865]"
9135e421-829e-408d-a610-40fde8e5a971.png,blurred,"[0.9999945163726807, 5.507648893399164e-06]"
0520b09b-b99d-45e2-9c0d-b1a76edb2f2e.png,sharp,"[0.03652853146195412, 0.9634714722633362]"
2ebb63e4-1cf7-4aff-bd6f-2aead7516405.png,sharp,"[0.2682696282863617, 0.7317303419113159]"
1bd059e7-f823-48c5-b98d-73f60083df4d.png,sharp,"[0.0003590993583202362, 0.999640941619873]"
6cd4bbf7-29d0-4b66-86f1-116bbd88e7aa.png,sharp,"[0.0004149937885813415, 0.999584972858429]"
ee2106d8-cc9c-4621-bc8a-fe4dae3f5767.png,sharp,"[7.680463750148192e-05, 0.9999232292175293]"
e96d8bda-7f77-4b0a-950a-2c67c1f386f9.png,blurred,"[0.9944615364074707, 0.005538478493690491]"
fee460bc-93ac-46b1-8df4-99ba658f4daa.png,blurred,"[0.5746215581893921, 0.4253784120082855]"
4ae51069-336e-45e8-b1a5-cd4bb7a23e3f.png,sharp,"[0.00019300052372273058, 0.9998070597648621]"
33c46c43-9f35-41ce-879d-0f1533f9d6f6.png,sharp,"[0.003505115397274494, 0.9964949488639832]"
a2c1d620-2568-4786-a8cb-28990d8f6c16.png,sharp,"[3.7041538689663867e-06, 0.9999963045120239]"
1a2f29fc-48d6-4f7e-8cf9-48983b5ce52b.png,blurred,"[0.7431732416152954, 0.2568267285823822]"
6653f8b7-6330-42e1-91d4-bc15b119ebdf.png,sharp,"[0.06609383970499039, 0.9339061975479126]"
28e75683-b515-4a54-8955-8a2af065c7e0.png,sharp,"[0.05567052960395813, 0.9443294405937195]"
e2e42812-c758-40ed-bfc4-e8ec5723ff49.png,sharp,"[0.17911459505558014, 0.8208853602409363]"
16c24e36-7a42-43e4-a637-6ae15c721830.png,sharp,"[9.788690658751875e-05, 0.9999021291732788]"
efe982f9-ac10-4cf9-82c6-946a323ec1a9.png,blurred,"[0.8287706971168518, 0.1712292730808258]"
d7a1f8fa-85b7-412e-b831-b77fa0e2ed21.png,sharp,"[0.00013068938278593123, 0.9998693466186523]"
7a046ed8-8cbb-40a5-b7b6-efd984ec1a87.png,sharp,"[0.46766600012779236, 0.5323339700698853]"
6670e267-f5cc-42ab-abdb-6dd791ca5269.png,blurred,"[0.6569041609764099, 0.3430958092212677]"
2d09f689-d878-4d7d-8a37-e9e107963f8b.png,sharp,"[0.3374232351779938, 0.6625767946243286]"
9445b18f-6a9b-45fa-a96a-4149fa834ef3.png,blurred,"[0.6735690832138062, 0.32643088698387146]"
953ba222-419c-422c-9e22-34ca49a3d326.png,blurred,"[0.9999425411224365, 5.75084523006808e-05]"
17f9687b-69d2-45d8-8e71-14e395836321.png,sharp,"[0.14759494364261627, 0.8524050116539001]"
fc1e90ea-7a59-4747-b8b0-6f1e46744495.png,blurred,"[0.5322585701942444, 0.467741459608078]"
ffc434f5-f4c4-496e-a78d-0edd2377302c.png,sharp,"[0.32358691096305847, 0.6764131188392639]"
cafb0879-1b24-4560-b1c3-2baf543622ed.png,sharp,"[0.00396833848208189, 0.9960317015647888]"
6d9b9619-33c1-437c-a0ba-abce449a5a1e.png,sharp,"[0.3213473856449127, 0.6786526441574097]"
21178763-1c84-466c-926a-d3b926534ff7.png,sharp,"[0.17638255655765533, 0.8236174583435059]"
f41ad4e6-cab0-498e-855a-24337b720b8a.png,sharp,"[0.0031813657842576504, 0.9968186616897583]"
68c068a0-c85c-4eb5-b972-11326bec6f11.png,sharp,"[0.19650529325008392, 0.8034947514533997]"
8cd165e1-5a63-4f69-a859-fc89d9174a33.png,blurred,"[0.9941076040267944, 0.005892451852560043]"
011cf39c-1976-4dbe-84fc-e990fe709742.png,sharp,"[0.3840428590774536, 0.6159572005271912]"
04e522ab-471e-4639-a711-0a60eb1b3449.png,sharp,"[0.018209926784038544, 0.9817901253700256]"
f3a1fa95-3c79-4c64-8523-a9f0c9d92885.png,blurred,"[0.6833304166793823, 0.31666961312294006]"
6197022b-29fe-4bf8-a465-a5c1759a8f6d.png,blurred,"[0.5196813941001892, 0.4803186357021332]"
b8640e5f-92eb-4949-a4cf-1912fee96cf0.png,blurred,"[0.5244852304458618, 0.47551482915878296]"
dcab0803-2abc-490f-805b-0dad70ec24b5.png,blurred,"[0.9825344681739807, 0.017465487122535706]"
ea8db1de-6038-4fd5-b223-290a6118f03a.png,blurred,"[0.8961013555526733, 0.10389862954616547]"
074a2948-c65b-4ceb-bdc9-d4ae249fc316.png,blurred,"[0.9234456419944763, 0.07655435800552368]"
26b8ada8-bbf7-44da-835d-43c666c97696.png,sharp,"[0.0006515516433864832, 0.9993484616279602]"
26b82481-2efb-4696-97dc-b0d45e03549d.png,blurred,"[0.996231734752655, 0.0037683057598769665]"
7d822381-1e9a-47b7-a393-17f51c7646ee.png,sharp,"[0.21974530816078186, 0.7802547216415405]"
c65ef581-4878-4bb8-914a-34c036be985c.png,blurred,"[0.9969949722290039, 0.0030050359200686216]"
cf118fb9-365f-4885-a9aa-fffb790e1cf0.png,sharp,"[0.005448099225759506, 0.994551956653595]"
74c4d92a-fb01-4a11-be7d-19c83f80e83a.png,blurred,"[0.6101959347724915, 0.38980400562286377]"
2e0b7c93-9d01-4c3b-963b-3dd7a59dc531.png,blurred,"[0.9672517776489258, 0.032748207449913025]"
098bd9a7-01aa-47c6-abd2-757bd17d86ff.png,sharp,"[0.11137733608484268, 0.8886227011680603]"
47ffbd9f-793c-445d-8eb3-2a3cbe5d5bd3.png,blurred,"[0.7375281453132629, 0.26247188448905945]"
f00f2fd2-ec25-4252-8002-4507fc523e87.png,sharp,"[0.01588723435997963, 0.9841127991676331]"
28b73db5-0548-4d46-9250-e957848a1c4b.png,sharp,"[0.08500910550355911, 0.9149909019470215]"
7dfdb700-6ece-49a2-8c0b-2e9cdc506b6c.png,sharp,"[1.4583158190362155e-05, 0.9999854564666748]"
2392ee35-1f45-455e-b322-e3aff58948fc.png,sharp,"[0.0001260630233446136, 0.9998738765716553]"
a7f11865-a615-45c8-ba1d-af3210a9aeb8.png,sharp,"[0.3557933568954468, 0.6442066431045532]"
e2e1cf99-2ce5-4872-8697-1cf6db936b81.png,sharp,"[0.19323810935020447, 0.8067619204521179]"
9a08a0cf-f45e-40ba-9ac2-4a8204b5429c.png,sharp,"[0.2050066739320755, 0.7949934005737305]"
a145530d-6b78-4ef8-b675-c06ae7fc4781.png,sharp,"[0.0056128413416445255, 0.994387149810791]"
cba2392d-8184-4035-b4e6-1584159a573b.png,sharp,"[0.19074463844299316, 0.8092553019523621]"
95a25611-69f4-4e7e-83e4-3a7db7e773ed.png,sharp,"[6.836077955085784e-05, 0.9999316930770874]"
ef438bab-6026-42a2-a9dc-9ae4d4b91170.png,sharp,"[0.001692623016424477, 0.9983073472976685]"
1dc8c91a-30b2-432b-93b1-4210eeae866f.png,sharp,"[0.04827944189310074, 0.9517205953598022]"
781c987b-6834-44d3-afde-6d5b298d0048.png,sharp,"[0.0013739274581894279, 0.9986261129379272]"
58488a13-af63-4844-ba45-3a88ee9b09d1.png,sharp,"[0.48165062069892883, 0.5183493494987488]"
2d144fbc-b0f7-4e33-b6aa-2586cb83f741.png,sharp,"[0.08223534375429153, 0.9177647233009338]"
6b8d481e-1c34-4ed1-8359-0d5655186403.png,blurred,"[0.9711860418319702, 0.028813987970352173]"
a53e9b71-ea9a-4240-b342-49a56e7184bd.png,sharp,"[0.003190708113834262, 0.9968093037605286]"
ddc05fb5-e408-4e95-835e-c5594bf47fc7.png,blurred,"[0.9999964237213135, 3.5475975437293528e-06]"
0f9ede18-4387-41b4-9e6c-18fed7086682.png,sharp,"[0.0015581835759803653, 0.9984418749809265]"
85091e0b-baf7-4ca6-8ebb-226e3dceb434.png,sharp,"[0.014775908552110195, 0.9852241277694702]"
8c990bd0-eb84-4c0f-ad73-2504ef597185.png,sharp,"[3.7174151657382026e-05, 0.9999628067016602]"
4c6fb20d-0930-4855-a126-5f3f362db61b.png,blurred,"[0.8407512903213501, 0.1592487394809723]"
b79c2c13-d1fb-4e26-b73a-d81743b0be72.png,sharp,"[1.0418430974823423e-05, 0.9999896287918091]"
95bea443-0c99-4faa-9737-944ad75746d5.png,sharp,"[0.30431440472602844, 0.6956855654716492]"
12501953-b2b7-414d-a77b-d7d3c996b28b.png,sharp,"[0.11271309852600098, 0.887286901473999]"
4df09f45-e42b-42ff-ba5f-8a2e93906d30.png,sharp,"[0.0007504980894736946, 0.9992495179176331]"
c831ef9e-c276-48ec-9292-87ca7a6d16e7.png,sharp,"[0.01073549222201109, 0.9892645478248596]"
eb99d89d-cba0-473d-8865-e367325f4845.png,sharp,"[0.0007735334220342338, 0.999226450920105]"
692c5620-0730-4b60-affe-fb2d08ead416.png,blurred,"[0.8102539777755737, 0.1897459775209427]"
25da5758-51ab-4f91-a98d-d6848741f3fe.png,blurred,"[0.9999499320983887, 5.002121542929672e-05]"
66932245-e644-4f0a-93f7-edb768283479.png,sharp,"[0.0001597380469320342, 0.999840259552002]"
ae65847d-1f0b-4540-800a-9b45b3cec29c.png,blurred,"[0.7040148377418518, 0.2959851622581482]"
4b9d6ebd-5425-4680-b2d8-2dad3293f777.png,blurred,"[0.9186906814575195, 0.08130928128957748]"
bac28562-aa2a-44aa-b936-e028e6842abd.png,sharp,"[0.12578348815441132, 0.8742164969444275]"
4ca7fdad-81c9-4b14-b661-d0b77f5a79da.png,blurred,"[0.739240288734436, 0.26075974106788635]"
32b6375d-3377-410d-b081-c25c79a0dd61.png,sharp,"[0.02441451884806156, 0.9755855202674866]"
69f44434-4065-43c6-bf01-aa4ddb52666a.png,sharp,"[0.007767449598759413, 0.9922325611114502]"
68c54ecf-9725-4154-98e8-1f35fabe1c16.png,blurred,"[0.9911839962005615, 0.008816057816147804]"
522acf38-c527-4199-b8ae-2a7ef44e2fc7.png,sharp,"[0.004689459223300219, 0.9953106045722961]"
0954931f-377b-4969-8905-495b5284725c.png,sharp,"[3.490172093734145e-05, 0.9999650716781616]"
1b8fe390-26a8-479f-8442-f3be0a029376.png,blurred,"[0.927321195602417, 0.0726788267493248]"
54044eb2-bd53-4520-94dc-b9792531270a.png,blurred,"[0.7397751212120056, 0.26022493839263916]"
96b097d4-323d-4b8d-8f2a-32b7ae5e3ce2.png,sharp,"[0.1595931351184845, 0.8404068946838379]"
da1ccd43-3cc4-4248-8244-5c5ab92112d8.png,sharp,"[0.072988361120224, 0.9270116090774536]"
fc2e631d-ed13-4bee-ab5a-fe18ad068f74.png,sharp,"[0.3288651704788208, 0.671134889125824]"
0823b332-3c5f-4747-b260-edae6fa3587d.png,sharp,"[0.22024385631084442, 0.7797561287879944]"
d8431f5d-5476-4fb2-8f7b-3209b8df4d24.png,blurred,"[0.8755154609680176, 0.12448446452617645]"
00fbb8ca-7bbc-4c9e-b980-7ac61f3e38f6.png,sharp,"[0.3602665364742279, 0.6397334337234497]"
fdd2e5b5-964f-4f9d-bbff-fcd84663dfa5.png,sharp,"[0.04460591822862625, 0.9553940296173096]"
d4e69370-555c-4387-afe8-03b9bef2d805.png,blurred,"[0.9766804575920105, 0.023319559171795845]"
efb013d3-1aef-44d8-9dc2-2156ef8f2e0c.png,blurred,"[0.7153742909431458, 0.28462570905685425]"
2e7c3f4e-b038-4a49-a622-17a6f74ecda4.png,blurred,"[0.9994157552719116, 0.0005842181853950024]"
2a140bbc-6268-4710-96c7-cee84ab52ce2.png,blurred,"[0.7358373999595642, 0.2641626298427582]"
5d9ddc21-8031-491c-bbbc-08321fc9e80e.png,sharp,"[0.0031957062892615795, 0.9968043565750122]"
3d7be66f-0abb-424b-a32e-be3d02f365ea.png,blurred,"[0.8173013925552368, 0.18269863724708557]"
bbfa9da0-8a54-4f51-9702-d9596806bdc3.png,sharp,"[0.18485668301582336, 0.8151432871818542]"
50c78ed2-0286-40bd-af2b-2af73eff86ba.png,blurred,"[0.6209534406661987, 0.3790464997291565]"
161dff7d-f7f3-420a-bc03-640b8f35477a.png,sharp,"[0.04956986382603645, 0.950430154800415]"
f7040f21-4dd1-4a5b-b7b8-baac7153e4cc.png,blurred,"[0.8087806105613708, 0.19121940433979034]"
e5beed68-2526-47f6-9a06-50b2fea521af.png,sharp,"[0.0008109179907478392, 0.9991890788078308]"
034545ad-7c30-4717-8f7e-f06df0ae3fca.png,sharp,"[0.29531824588775635, 0.7046816945075989]"
5500fd51-0598-4c56-9bd3-436f7e82146b.png,sharp,"[0.009235764853656292, 0.9907642602920532]"
ac3a4e43-90f0-4278-9904-127a29e581e2.png,blurred,"[0.5334879755973816, 0.4665120542049408]"
16870abe-acc1-4df7-b8c1-53161a73cca7.png,sharp,"[0.2367965281009674, 0.7632034420967102]"
1d32a095-7789-46f4-b118-9b08ef7e3dd4.png,blurred,"[0.7661924362182617, 0.2338075488805771]"
c48159e9-f66a-47d2-b8c9-e02bba250889.png,blurred,"[0.6848690509796143, 0.3151310086250305]"
bf6b8390-c90a-4872-876f-39565d558b80.png,sharp,"[0.14221304655075073, 0.8577869534492493]"
b21efcde-59af-4cac-9a00-98afd2ba7ae5.png,sharp,"[0.008761448785662651, 0.991238534450531]"
2f8db3db-f785-42f8-87ff-c8f5419cf51c.png,sharp,"[0.004916733130812645, 0.9950833320617676]"
15fd4e68-4082-4f2f-b620-7ea5fca047a1.png,blurred,"[0.5837135910987854, 0.416286438703537]"
85373614-51fa-4985-b6e2-53700555effe.png,sharp,"[0.0002466031291987747, 0.9997534155845642]"
f988e4c0-ed13-49bd-817f-7f6b32834b6c.png,sharp,"[0.039783772081136703, 0.9602161645889282]"
528ee5ee-9652-449f-aeef-5edc9e5fbaf8.png,sharp,"[0.009563093073666096, 0.990436851978302]"
4ead2875-66a0-43e1-bae6-7d2437b96c89.png,sharp,"[0.003419299377128482, 0.9965806603431702]"
